Timestamp,Active_Demand_kVA,Contracted_Limit
2026-04-01 00:00:00,2823.44,4000
2026-04-01 00:30:00,2836.79,4000
2026-04-01 01:00:00,2877.74,4000
2026-04-01 01:30:00,2802.08,4000
2026-04-01 02:00:00,2452.8,4000
2026-04-01 02:30:00,2428.73,4000
2026-04-01 03:00:00,2216.23,4000
2026-04-01 03:30:00,2097.5,4000
2026-04-01 04:00:00,1974.85,4000
2026-04-01 04:30:00,1938.24,4000
2026-04-01 05:00:00,1620.47,4000
2026-04-01 05:30:00,1559.13,4000
2026-04-01 06:00:00,1623.36,4000
2026-04-01 06:30:00,1554.64,4000
2026-04-01 07:00:00,1704.63,4000
2026-04-01 07:30:00,1564.98,4000
2026-04-01 08:00:00,1838.34,4000
2026-04-01 08:30:00,1872.29,4000
2026-04-01 09:00:00,2187.08,4000
2026-04-01 09:30:00,2154.51,4000
2026-04-01 10:00:00,2542.64,4000
2026-04-01 10:30:00,2416.06,4000
2026-04-01 11:00:00,2712.76,4000
2026-04-01 11:30:00,2734.23,4000
2026-04-01 12:00:00,2851.34,4000
2026-04-01 12:30:00,2867.95,4000
2026-04-01 13:00:00,2632.48,4000
2026-04-01 13:30:00,2599.01,4000
2026-04-01 14:00:00,2591.67,4000
2026-04-01 14:30:00,2520.88,4000
2026-04-01 15:00:00,2134.96,4000
2026-04-01 15:30:00,2285.63,4000
2026-04-01 16:00:00,1878.5,4000
2026-04-01 16:30:00,1938.23,4000
2026-04-01 17:00:00,1646.93,4000
2026-04-01 17:30:00,1745.21,4000
2026-04-01 18:00:00,1642.15,4000
2026-04-01 18:30:00,1548.35,4000
2026-04-01 19:00:00,1691.51,4000
2026-04-01 19:30:00,1675.42,4000
2026-04-01 20:00:00,1948.86,4000
2026-04-01 20:30:00,1817.81,4000
2026-04-01 21:00:00,2228.95,4000
2026-04-01 21:30:00,2253.35,4000
2026-04-01 22:00:00,2364.31,4000
2026-04-01 22:30:00,2407.4,4000
2026-04-01 23:00:00,2557.73,4000
2026-04-01 23:30:00,2702.38,4000
2026-04-02 00:00:00,2868.45,4000
2026-04-02 00:30:00,2934.56,4000
2026-04-02 01:00:00,2730.46,4000
2026-04-02 01:30:00,2857.51,4000
2026-04-02 02:00:00,2392.66,4000
2026-04-02 02:30:00,2368.45,4000
2026-04-02 03:00:00,2180.36,4000
2026-04-02 03:30:00,2209.16,4000
2026-04-02 04:00:00,1870.16,4000
2026-04-02 04:30:00,1755.89,4000
2026-04-02 05:00:00,1639.21,4000
2026-04-02 05:30:00,1579.28,4000
2026-04-02 06:00:00,1591.34,4000
2026-04-02 06:30:00,1577.16,4000
2026-04-02 07:00:00,1597.26,4000
2026-04-02 07:30:00,1618.26,4000
2026-04-02 08:00:00,1812.51,4000
2026-04-02 08:30:00,1868.48,4000
2026-04-02 09:00:00,2246.58,4000
2026-04-02 09:30:00,2119.42,4000
2026-04-02 10:00:00,2533.74,4000
2026-04-02 10:30:00,2456.29,4000
2026-04-02 11:00:00,2659.6,4000
2026-04-02 11:30:00,2715.65,4000
2026-04-02 12:00:00,2720.79,4000
2026-04-02 12:30:00,2761.36,4000
2026-04-02 13:00:00,2626.49,4000
2026-04-02 13:30:00,2884.98,4000
2026-04-02 14:00:00,2498.64,4000
2026-04-02 14:30:00,2443.6,4000
2026-04-02 15:00:00,2198.02,4000
2026-04-02 15:30:00,2176.64,4000
2026-04-02 16:00:00,1859.59,4000
2026-04-02 16:30:00,1906.49,4000
2026-04-02 17:00:00,1680.95,4000
2026-04-02 17:30:00,1617.44,4000
2026-04-02 18:00:00,1533.05,4000
2026-04-02 18:30:00,1547.13,4000
2026-04-02 19:00:00,1530.1,4000
2026-04-02 19:30:00,1568.89,4000
