Timestamp,Active_Demand_kVA,Contracted_Limit
2025-06-01 00:00:00,77.95,600
2025-06-01 00:30:00,68.24,600
2025-06-01 01:00:00,69.99,600
2025-06-01 01:30:00,67.84,600
2025-06-01 02:00:00,66.9,600
2025-06-01 02:30:00,74.85,600
2025-06-01 03:00:00,71.09,600
2025-06-01 03:30:00,71.75,600
2025-06-01 04:00:00,66.63,600
2025-06-01 04:30:00,71.22,600
2025-06-01 05:00:00,72.14,600
2025-06-01 05:30:00,74.98,600
2025-06-01 06:00:00,86.19,600
2025-06-01 06:30:00,91.43,600
2025-06-01 07:00:00,108.25,600
2025-06-01 07:30:00,122.7,600
2025-06-01 08:00:00,130.0,600
2025-06-01 08:30:00,149.13,600
2025-06-01 09:00:00,151.24,600
2025-06-01 09:30:00,151.84,600
2025-06-01 10:00:00,146.66,600
2025-06-01 10:30:00,146.57,600
2025-06-01 11:00:00,128.22,600
2025-06-01 11:30:00,127.17,600
2025-06-01 12:00:00,114.26,600
2025-06-01 12:30:00,97.21,600
2025-06-01 13:00:00,88.77,600
2025-06-01 13:30:00,84.26,600
2025-06-01 14:00:00,94.31,600
2025-06-01 14:30:00,96.55,600
2025-06-01 15:00:00,93.97,600
2025-06-01 15:30:00,104.34,600
2025-06-01 16:00:00,121.17,600
2025-06-01 16:30:00,128.17,600
2025-06-01 17:00:00,141.72,600
2025-06-01 17:30:00,164.93,600
2025-06-01 18:00:00,194.77,600
2025-06-01 18:30:00,206.67,600
2025-06-01 19:00:00,249.24,600
2025-06-01 19:30:00,224.56,600
2025-06-01 20:00:00,229.43,600
2025-06-01 20:30:00,220.14,600
2025-06-01 21:00:00,224.85,600
2025-06-01 21:30:00,212.6,600
2025-06-01 22:00:00,196.97,600
2025-06-01 22:30:00,176.44,600
2025-06-01 23:00:00,150.87,600
2025-06-01 23:30:00,128.98,600
2025-06-02 00:00:00,58.22,600
2025-06-02 00:30:00,54.46,600
2025-06-02 01:00:00,59.25,600
2025-06-02 01:30:00,52.82,600
2025-06-02 02:00:00,54.97,600
2025-06-02 02:30:00,63.14,600
2025-06-02 03:00:00,64.08,600
2025-06-02 03:30:00,54.99,600
2025-06-02 04:00:00,65.39,600
2025-06-02 04:30:00,72.26,600
2025-06-02 05:00:00,79.9,600
2025-06-02 05:30:00,89.39,600
2025-06-02 06:00:00,97.82,600
2025-06-02 06:30:00,130.29,600
2025-06-02 07:00:00,153.48,600
2025-06-02 07:30:00,167.47,600
2025-06-02 08:00:00,175.14,600
2025-06-02 08:30:00,158.78,600
2025-06-02 09:00:00,146.76,600
2025-06-02 09:30:00,114.23,600
2025-06-02 10:00:00,113.15,600
2025-06-02 10:30:00,85.8,600
2025-06-02 11:00:00,75.21,600
2025-06-02 11:30:00,68.3,600
2025-06-02 12:00:00,61.04,600
2025-06-02 12:30:00,57.84,600
2025-06-02 13:00:00,62.35,600
2025-06-02 13:30:00,58.08,600
2025-06-02 14:00:00,70.37,600
2025-06-02 14:30:00,76.39,600
2025-06-02 15:00:00,80.48,600
2025-06-02 15:30:00,92.3,600
2025-06-02 16:00:00,104.44,600
2025-06-02 16:30:00,125.9,600
2025-06-02 17:00:00,148.04,600
2025-06-02 17:30:00,169.56,600
2025-06-02 18:00:00,209.17,600
2025-06-02 18:30:00,196.91,600
2025-06-02 19:00:00,221.92,600
2025-06-02 19:30:00,252.22,600
2025-06-02 20:00:00,272.48,600
2025-06-02 20:30:00,232.81,600
2025-06-02 21:00:00,244.24,600
2025-06-02 21:30:00,203.37,600
2025-06-02 22:00:00,191.24,600
2025-06-02 22:30:00,172.39,600
2025-06-02 23:00:00,144.37,600
2025-06-02 23:30:00,125.66,600
2025-06-03 00:00:00,56.29,600
2025-06-03 00:30:00,62.44,600
2025-06-03 01:00:00,57.7,600
2025-06-03 01:30:00,58.43,600
2025-06-03 02:00:00,58.13,600
2025-06-03 02:30:00,58.48,600
2025-06-03 03:00:00,61.66,600
2025-06-03 03:30:00,62.71,600
2025-06-03 04:00:00,73.56,600
2025-06-03 04:30:00,69.96,600
2025-06-03 05:00:00,79.97,600
2025-06-03 05:30:00,101.37,600
2025-06-03 06:00:00,115.98,600
2025-06-03 06:30:00,136.76,600
2025-06-03 07:00:00,158.25,600
2025-06-03 07:30:00,177.03,600
2025-06-03 08:00:00,190.05,600
2025-06-03 08:30:00,187.12,600
2025-06-03 09:00:00,167.55,600
2025-06-03 09:30:00,140.68,600
2025-06-03 10:00:00,115.97,600
2025-06-03 10:30:00,104.86,600
2025-06-03 11:00:00,78.77,600
2025-06-03 11:30:00,73.95,600
2025-06-03 12:00:00,70.44,600
2025-06-03 12:30:00,68.13,600
2025-06-03 13:00:00,62.73,600
2025-06-03 13:30:00,77.05,600
2025-06-03 14:00:00,77.8,600
2025-06-03 14:30:00,82.49,600
2025-06-03 15:00:00,83.25,600
2025-06-03 15:30:00,105.17,600
2025-06-03 16:00:00,102.94,600
2025-06-03 16:30:00,134.4,600
2025-06-03 17:00:00,159.26,600
2025-06-03 17:30:00,178.43,600
2025-06-03 18:00:00,222.98,600
2025-06-03 18:30:00,229.78,600
2025-06-03 19:00:00,234.44,600
2025-06-03 19:30:00,267.48,600
2025-06-03 20:00:00,266.97,600
2025-06-03 20:30:00,235.18,600
2025-06-03 21:00:00,262.75,600
2025-06-03 21:30:00,229.75,600
2025-06-03 22:00:00,216.8,600
2025-06-03 22:30:00,186.28,600
2025-06-03 23:00:00,155.75,600
2025-06-03 23:30:00,138.86,600
2025-06-04 00:00:00,44.88,600
2025-06-04 00:30:00,45.77,600
2025-06-04 01:00:00,46.47,600
2025-06-04 01:30:00,45.46,600
2025-06-04 02:00:00,46.23,600
2025-06-04 02:30:00,44.48,600
2025-06-04 03:00:00,44.41,600
2025-06-04 03:30:00,48.49,600
2025-06-04 04:00:00,52.32,600
2025-06-04 04:30:00,51.53,600
2025-06-04 05:00:00,60.97,600
2025-06-04 05:30:00,65.96,600
2025-06-04 06:00:00,93.38,600
2025-06-04 06:30:00,108.52,600
2025-06-04 07:00:00,115.5,600
2025-06-04 07:30:00,128.62,600
2025-06-04 08:00:00,143.51,600
2025-06-04 08:30:00,132.08,600
2025-06-04 09:00:00,122.75,600
2025-06-04 09:30:00,97.6,600
2025-06-04 10:00:00,88.17,600
2025-06-04 10:30:00,70.54,600
2025-06-04 11:00:00,61.15,600
2025-06-04 11:30:00,52.3,600
2025-06-04 12:00:00,49.16,600
2025-06-04 12:30:00,48.6,600
2025-06-04 13:00:00,47.28,600
2025-06-04 13:30:00,56.16,600
2025-06-04 14:00:00,50.79,600
2025-06-04 14:30:00,59.96,600
2025-06-04 15:00:00,66.46,600
2025-06-04 15:30:00,77.72,600
2025-06-04 16:00:00,76.05,600
2025-06-04 16:30:00,92.98,600
2025-06-04 17:00:00,115.06,600
2025-06-04 17:30:00,142.58,600
2025-06-04 18:00:00,152.26,600
2025-06-04 18:30:00,168.1,600
2025-06-04 19:00:00,184.06,600
2025-06-04 19:30:00,184.4,600
2025-06-04 20:00:00,200.07,600
2025-06-04 20:30:00,194.35,600
2025-06-04 21:00:00,188.54,600
2025-06-04 21:30:00,183.65,600
2025-06-04 22:00:00,152.52,600
2025-06-04 22:30:00,137.06,600
2025-06-04 23:00:00,112.47,600
2025-06-04 23:30:00,95.18,600
2025-06-05 00:00:00,53.27,600
2025-06-05 00:30:00,53.56,600
2025-06-05 01:00:00,55.13,600
2025-06-05 01:30:00,54.85,600
2025-06-05 02:00:00,54.05,600
2025-06-05 02:30:00,58.05,600
2025-06-05 03:00:00,53.16,600
2025-06-05 03:30:00,54.62,600
2025-06-05 04:00:00,58.45,600
2025-06-05 04:30:00,58.79,600
2025-06-05 05:00:00,73.35,600
2025-06-05 05:30:00,84.12,600
2025-06-05 06:00:00,101.63,600
2025-06-05 06:30:00,124.54,600
2025-06-05 07:00:00,143.19,600
2025-06-05 07:30:00,157.85,600
2025-06-05 08:00:00,156.75,600
2025-06-05 08:30:00,166.81,600
2025-06-05 09:00:00,130.28,600
2025-06-05 09:30:00,117.11,600
2025-06-05 10:00:00,98.44,600
2025-06-05 10:30:00,80.93,600
2025-06-05 11:00:00,64.96,600
2025-06-05 11:30:00,68.22,600
2025-06-05 12:00:00,60.58,600
2025-06-05 12:30:00,55.32,600
2025-06-05 13:00:00,59.54,600
2025-06-05 13:30:00,59.11,600
2025-06-05 14:00:00,62.42,600
2025-06-05 14:30:00,65.79,600
2025-06-05 15:00:00,77.4,600
2025-06-05 15:30:00,85.65,600
2025-06-05 16:00:00,97.69,600
2025-06-05 16:30:00,125.69,600
2025-06-05 17:00:00,134.0,600
2025-06-05 17:30:00,172.33,600
2025-06-05 18:00:00,175.76,600
2025-06-05 18:30:00,186.5,600
2025-06-05 19:00:00,222.97,600
2025-06-05 19:30:00,222.32,600
2025-06-05 20:00:00,212.67,600
2025-06-05 20:30:00,230.3,600
2025-06-05 21:00:00,203.08,600
2025-06-05 21:30:00,181.6,600
2025-06-05 22:00:00,188.44,600
2025-06-05 22:30:00,173.01,600
2025-06-05 23:00:00,136.99,600
2025-06-05 23:30:00,127.22,600
2025-06-06 00:00:00,53.92,600
2025-06-06 00:30:00,53.57,600
2025-06-06 01:00:00,51.41,600
2025-06-06 01:30:00,50.32,600
2025-06-06 02:00:00,52.81,600
2025-06-06 02:30:00,53.77,600
2025-06-06 03:00:00,49.23,600
2025-06-06 03:30:00,52.78,600
2025-06-06 04:00:00,55.54,600
2025-06-06 04:30:00,59.93,600
2025-06-06 05:00:00,66.65,600
2025-06-06 05:30:00,76.11,600
2025-06-06 06:00:00,96.93,600
2025-06-06 06:30:00,116.31,600
2025-06-06 07:00:00,133.49,600
2025-06-06 07:30:00,155.35,600
2025-06-06 08:00:00,144.88,600
2025-06-06 08:30:00,152.58,600
2025-06-06 09:00:00,124.47,600
2025-06-06 09:30:00,117.58,600
2025-06-06 10:00:00,87.38,600
2025-06-06 10:30:00,78.04,600
2025-06-06 11:00:00,69.17,600
